DEBUG: Receiving request... | Timestamp: [2025-02-23 18:01:07,489]
INFO: Defined box coordinates successfully. | Timestamp: [2025-03-11 15:32:46,516]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas. Also use the following styles: mosaic. The order text is: a cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-03-11 15:32:46,516]
DEBUG: Segmenting the wall image... | Timestamp: [2025-03-11 15:32:46,516]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-03-11 15:32:46,517]
ERROR: Internal server error: object of type 'coroutine' has no len() | Timestamp: [2025-03-11 15:32:46,518]
DEBUG: App is running on cpu... | Timestamp: [2025-03-11 15:34:29,355]
INFO: MaskRCNN model loaded successfully. | Timestamp: [2025-03-11 15:34:30,208]
DEBUG: App is running on cpu... | Timestamp: [2025-03-11 15:34:42,588]
INFO: MaskRCNN model loaded successfully. | Timestamp: [2025-03-11 15:34:43,481]
DEBUG: Receiving request... | Timestamp: [2025-03-11 15:38:04,281]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1008108158/photo/retro-wooden-cabinet-and-a-painting-in-an-empty-living-room-interior-with-white-walls-and.jpg?s=612x612&w=0&k=20&c=vDG7xSaX62DfJ6khAulcHb657M-pA-tlzQcxmm3lpK0=, prompt=a cat, tags=['mosaic'], box=[0.1, 0.2, 0.7, 0.8], n=1 | Timestamp: [2025-03-11 15:38:04,281]
DEBUG: Processing input data... | Timestamp: [2025-03-11 15:38:04,282]
INFO: Wall image fetched successfully. | Timestamp: [2025-03-11 15:38:04,566]
INFO: Defined box coordinates successfully. | Timestamp: [2025-03-11 15:38:04,566]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas. Also use the following styles: mosaic. The order text is: a cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-03-11 15:38:04,566]
DEBUG: Segmenting the wall image... | Timestamp: [2025-03-11 15:38:04,566]
INFO: Segmentation completed successfully. | Timestamp: [2025-03-11 15:38:13,391]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-03-11 15:38:13,391]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-03-11 15:38:59,415]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-03-11 15:38:59,415]
INFO: Cropped objects returned successfully. | Timestamp: [2025-03-11 15:38:59,472]
INFO: Art placement on the wall completed. | Timestamp: [2025-03-11 15:38:59,472]
ERROR: Internal server error: 'NoneType' object has no attribute 'save' | Timestamp: [2025-03-11 15:38:59,473]
DEBUG: App is running on cpu... | Timestamp: [2025-03-11 15:52:56,953]
INFO: MaskRCNN model loaded successfully. | Timestamp: [2025-03-11 15:52:57,923]
DEBUG: App is running on cpu... | Timestamp: [2025-03-11 15:53:12,924]
INFO: MaskRCNN model loaded successfully. | Timestamp: [2025-03-11 15:53:13,835]
DEBUG: Receiving request... | Timestamp: [2025-03-11 15:53:14,871]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1008108158/photo/retro-wooden-cabinet-and-a-painting-in-an-empty-living-room-interior-with-white-walls-and.jpg?s=612x612&w=0&k=20&c=vDG7xSaX62DfJ6khAulcHb657M-pA-tlzQcxmm3lpK0=, prompt=a cat, tags=['mosaic'], box=[0.1, 0.2, 0.7, 0.8], n=1 | Timestamp: [2025-03-11 15:53:14,871]
DEBUG: Processing input data... | Timestamp: [2025-03-11 15:53:14,872]
INFO: Wall image fetched successfully. | Timestamp: [2025-03-11 15:53:15,146]
INFO: Defined box coordinates successfully. | Timestamp: [2025-03-11 15:53:15,147]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas. Also use the following styles: mosaic. The order text is: a cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-03-11 15:53:15,147]
DEBUG: Segmenting the wall image... | Timestamp: [2025-03-11 15:53:15,147]
INFO: Segmentation completed successfully. | Timestamp: [2025-03-11 15:53:24,797]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-03-11 15:53:24,798]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-03-11 15:53:59,822]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-03-11 15:53:59,822]
INFO: Cropped objects returned successfully. | Timestamp: [2025-03-11 15:53:59,880]
INFO: Art placement on the wall completed. | Timestamp: [2025-03-11 15:53:59,880]
ERROR: Internal server error: 'NoneType' object has no attribute 'save' | Timestamp: [2025-03-11 15:53:59,880]
DEBUG: App is running on cpu... | Timestamp: [2025-03-11 15:58:24,341]
INFO: MaskRCNN model loaded successfully. | Timestamp: [2025-03-11 15:58:25,259]
DEBUG: Receiving request... | Timestamp: [2025-03-11 15:58:25,271]
INFO: Request validated successfully: image_url=https://media.istockphoto.com/id/1008108158/photo/retro-wooden-cabinet-and-a-painting-in-an-empty-living-room-interior-with-white-walls-and.jpg?s=612x612&w=0&k=20&c=vDG7xSaX62DfJ6khAulcHb657M-pA-tlzQcxmm3lpK0=, prompt=a cat, tags=['mosaic'], box=[0.1, 0.2, 0.7, 0.8], n=1 | Timestamp: [2025-03-11 15:58:25,271]
DEBUG: Processing input data... | Timestamp: [2025-03-11 15:58:25,271]
INFO: Wall image fetched successfully. | Timestamp: [2025-03-11 15:58:25,831]
INFO: Defined box coordinates successfully. | Timestamp: [2025-03-11 15:58:25,831]
INFO: Image generation parameters set: model=dall-e-3, prompt=The next provided prompt is a order written by a client who wants to paint art on their wall, only consider the art which must be painted and not the details about wall or anything else. very very important: Fill the entire artwork and do not create blank areas. Also use the following styles: mosaic. The order text is: a cat, size=1792x1024, quality=standard, n=1 | Timestamp: [2025-03-11 15:58:25,832]
DEBUG: Segmenting the wall image... | Timestamp: [2025-03-11 15:58:25,832]
INFO: Segmentation completed successfully. | Timestamp: [2025-03-11 15:58:34,052]
DEBUG: Requesting OpenAI to generate art images... | Timestamp: [2025-03-11 15:58:34,052]
INFO: Wall segmentation and art generation completed. | Timestamp: [2025-03-11 15:59:25,079]
DEBUG: Placing generated art on the wall... | Timestamp: [2025-03-11 15:59:25,079]
INFO: Cropped objects returned successfully. | Timestamp: [2025-03-11 15:59:25,149]
INFO: Art placement on the wall completed. | Timestamp: [2025-03-11 15:59:25,150]
INFO: Request finished in 59.904 seconds. Response sent to the client. | Timestamp: [2025-03-11 15:59:25,175]
